Date,Document ID
04/26/2021,BBLS DD XJUDI77G1
04/25/2021,BBLS DD XTK9VGT81
04/25/2021,BBLS DD X2VDP3281
04/25/2021,BBLS DD XD7O3FB81
04/25/2021,BBLS DD XFB7OPEO1
04/25/2021,BBLS DD X1SBGVEO1
04/25/2021,BBLS DD XKUC98701
04/22/2021,BBLS DD X98I4H581
04/22/2021,BBLS DD XK6RA85G1
04/22/2021,BBLS DD XKUC12P81
04/22/2021,BBLS DD XLO1KHA01
04/22/2021,BBLS DD XOD338AG1
04/21/2021,BBLS DD XVQTA0E81
04/21/2021,BBLS DD X56Q1QJ81
04/21/2021,BBLS DD X72ML6A81
04/21/2021,BBLS DD XLPMISB81
04/20/2021,BBLS DD XBQGJ76G1
04/19/2021,BBLS DD XC2QKEFG1
04/19/2021,BBLS DD XFFR22QO1
04/15/2021,BBLS DD X9HA61AG1
04/14/2021,BBLS DD X7S50FE01
04/14/2021,BBLS DD XJI65O3G1
04/14/2021,BBLS DD XLJ3M78O1
04/11/2021,BBLS DD X50AJB2O1
04/06/2021,BBLS DD XBLI32EG1
04/06/2021,BBLS DD X2127A8O1
04/06/2021,BBLS DD XS41VSC81
04/04/2021,BBLS DD X7BADKM01
04/04/2021,BBLS DD XR2MKTK81
04/04/2021,BBLS DD XR79TAJ01
04/01/2021,BBLS DD XE2F3EHG1
04/01/2021,BBLS DD XIG91SPG1
03/31/2021,BBLS DD X97H0KOO1
03/31/2021,BBLS DD XL26AJ001
03/31/2021,BBLS DD XN9VV7901
03/31/2021,BBLS DD XPASRE4O1
03/31/2021,BBLS DD XPCHPMUO1
03/31/2021,BBLS DD X2KR5R381
03/29/2021,BBLS DD XA484CNO1
03/28/2021,BBLS DD X690OKQ81
03/28/2021,BBLS DD X9RA021G1
03/28/2021,BBLS DD XD448AH01
03/28/2021,BBLS DD XEV38CIG1
03/28/2021,BBLS DD XGO88I8G1
03/28/2021,BBLS DD XI08C0601
03/28/2021,BBLS DD XIAA4KQ01
03/28/2021,BBLS DD XIUEO6B01
