Date,Document ID
05/13/2020,BBLS DD X3H8TIKK000000
05/12/2020,BBLS DD X7QIFNKK000000
05/10/2020,BBLS DD XBQB6R04000000
05/10/2020,BBLS DD X5KEEUBG000000
05/10/2020,BBLS DD XJTRO33G1
05/07/2020,BBLS DD X1Q6O6R70AO2
05/05/2020,BBLS DD X3400LE0000000
05/05/2020,BBLS DD X4HBN2SK000000
05/05/2020,BBLS DD X5IJCC84000000
05/05/2020,BBLS DD X6ADEBV8000000
05/04/2020,BBLS DD X318V4H0000000
04/30/2020,BBLS DD X155BOHC000000
04/30/2020,BBLS DD X474CRJO000000
04/30/2020,BBLS DD X58J7BK8000000
04/29/2020,BBLS DD X43T1KHG000000
04/27/2020,BBLS DD X95N63GS000000
04/27/2020,BBLS DD XA9QS9SG000000
04/27/2020,BBLS DD X1Q6O6P3KH82
04/26/2020,BBLS DD X1KN70RHG000N
04/23/2020,BBLS DD X5HN4RB0000000
04/20/2020,BBLS DD XETULVIO000000
04/20/2020,BBLS DD X7T9HJ9O000000
04/19/2020,BBLS DD XCM3A5GO000000
04/08/2020,BBLS DD XBBIKUPO000000
04/07/2020,BBLS DD X8SF9BES000000
04/07/2020,BBLS DD X662MTES000000
04/02/2020,BBLS DD XBG4NB54000000
04/02/2020,BBLS DD XEGQUQ4C000000
03/30/2020,BBLS DD X152H6JG000000
03/30/2020,BBLS DD X83EBDCO000000
03/24/2020,BBLS DD XAR9IJU4000000
03/19/2020,BBLS DD XEFNOO000000
03/19/2020,BBLS DD X1G09E1K000000
03/19/2020,BBLS DD XHDNDEO000000
03/17/2020,BBLS DD X9KI4EHK000000
03/16/2020,BBLS DD XAJJ78G0000000
03/16/2020,BBLS DD XB3DM958000000
03/16/2020,BBLS DD X1DDP1K8000000
03/15/2020,BBLS DD X56RSBIO000000
03/15/2020,BBLS DD X7GGNG34000000
03/11/2020,BBLS DD XH4D0TBO1
03/08/2020,BBLS DD X1N8VR58000000
03/08/2020,BBLS DD X1Q6O6EM1K82
03/05/2020,BBLS DD X9E7CNB0000000
03/05/2020,BBLS DD X15UFEQ1G000N
03/03/2020,BBLS DD X166KDI0000000
03/02/2020,BBLS DD XBK9ODFG000000
02/29/2020,BBLS DD X4JUQU8G000N
02/29/2020,BBLS DD XF4KH0S000000
02/28/2020,BBLS DD X1Q6O6C95LO2
02/27/2020,BBLS DD XECO5LCC000000
02/27/2020,BBLS DD X571BO64000000
02/26/2020,BBLS DD X3PFMLU4000000
02/25/2020,BBLS DD X8S3DPLG000000
02/25/2020,BBLS DD X3OB4UC000000
02/25/2020,BBLS DD XBRNVHAK000000
02/25/2020,BBLS DD XDGMI0U0000000
02/25/2020,BBLS DD X5I15SV8000000
02/23/2020,BBLS DD X1Q6O69T1G82
02/18/2020,BBLS DD X3IMNC04000000
02/17/2020,BBLS DD X1Q6O612G182
02/13/2020,BBLS DD X914CC24000000
02/13/2020,BBLS DD XBU6HOFK000000
02/13/2020,BBLS DD X1Q6O5MDC8O2
02/13/2020,BBLS DD X1Q6O5MDC982
02/13/2020,BBLS DD X1Q6O5MDC9O2
02/13/2020,BBLS DD X1Q6O5MDCA82
02/12/2020,BBLS DD X1Q6O5M0M3O2
02/12/2020,BBLS DD X1Q6O5M28RO2
02/11/2020,BBLS DD XNPGCJOO1
02/11/2020,BBLS DD X8CRNEBS000000
02/10/2020,BBLS DD XC2Q69V4000000
02/10/2020,BBLS DD X9D2P9D01
02/09/2020,BBLS DD XE1F5IL4000000
02/09/2020,BBLS DD X4L1A0G8000000
02/05/2020,BBLS DD XCMAEAVK000000
02/04/2020,BBLS DD XVHV8O81
02/04/2020,BBLS DD X3OQ58DK000000
02/04/2020,BBLS DD XI17AK701
02/04/2020,BBLS DD XN2VKQ0000000
02/03/2020,BBLS DD X1Q6O5JBVAO2
02/03/2020,BBLS DD X1Q6O5JBVB82
02/03/2020,BBLS DD X1Q6O5JBVBO2
02/03/2020,BBLS DD X1Q6O5JBVC82
02/03/2020,BBLS DD X1Q6O5JBVCO2
02/03/2020,BBLS DD X1Q6O5JBVD82
02/03/2020,BBLS DD X1Q6O5JBVDO2
02/02/2020,BBLS DD X6N137V81
01/31/2020,BBLS DD X7I8CUES000000
01/30/2020,BBLS DD XD3I4V44000000
01/29/2020,BBLS DD X1CO22IC000000
01/29/2020,BBLS DD XN3CKJC01
01/27/2020,BBLS DD XM6JI2181
01/26/2020,BBLS DD X8LVJHE8000000
01/23/2020,BBLS DD X8QPIVU8000000
01/23/2020,BBLS DD XBBO9V3S000000
01/21/2020,BBLS DD XBTF2H48000000
01/20/2020,BBLS DD X6U86DBG000000
01/20/2020,BBLS DD X7E53CS0000000
01/16/2020,BBLS DD X9RT752S000000
01/15/2020,BBLS DD X13MHSJS000000
01/15/2020,BBLS DD XEB78II4000000
01/15/2020,BBLS DD XFBK9Q4K000000
01/15/2020,BBLS DD XBENMCN81
01/09/2020,BBLS DD XDTVRQTO1
01/08/2020,BBLS DD XFPBTGF81
01/06/2020,BBLS DD X8UMR2081
01/01/2020,BBLS DD XOFRSIS000000
12/29/2019,BBLS DD XDJATHM81
12/29/2019,BBLS DD X595UK80000000
12/26/2019,BBLS DD XBU7FICC000000
12/26/2019,BBLS DD XE5MFB3C000000
12/26/2019,BBLS DD X4950LDO000000
12/25/2019,BBLS DD X2ION5VO000000
12/22/2019,BBLS DD X9GR75J81
12/19/2019,BBLS DD XADPOKUG000000
12/19/2019,BBLS DD XF4PVP84000000
12/19/2019,BBLS DD X2LOIB94000000
12/19/2019,BBLS DD XHDH908000000
12/19/2019,BBLS DD X79R14MO000000
12/18/2019,BBLS DD X1Q6O5841KO2
12/18/2019,BBLS DD X1Q6O58B9282
12/18/2019,BBLS DD X1Q6O58CGLO2
12/18/2019,BBLS DD X7RSL97G000000
12/17/2019,BBLS DD XCTIT4A8000000
12/17/2019,BBLS DD XE696N94000000
12/17/2019,BBLS DD X6B725F8000000
12/17/2019,BBLS DD X6DK4TJG000000
12/15/2019,BBLS DD X3HEEFOQSO801G4I8BG94220HHD
12/14/2019,BBLS DD X8Q1F6A4000000
12/10/2019,BBLS DD X34E20LK000000
12/08/2019,BBLS DD XK8920LO1
12/05/2019,BBLS DD XC4GG6AO000000
12/05/2019,BBLS DD X643R9B0000000
12/02/2019,BBLS DD XCSFSGN0000000
12/02/2019,BBLS DD X2MDVUOS000000
11/30/2019,BBLS DD XBS4MDAC000000
11/30/2019,BBLS DD X33GUQFO000000
11/30/2019,BBLS DD X66HSROC000000
11/28/2019,BBLS DD XC1E3T58000000
11/26/2019,BBLS DD XTC0D68000000
11/26/2019,BBLS DD XF08VR60000000
11/26/2019,BBLS DD XK8RGS000000
11/25/2019,BBLS DD X4F4IRH8
11/25/2019,BBLS DD X4F4IT18
11/25/2019,BBLS DD X4F4JOH8
11/25/2019,BBLS DD X4T19V1S000000
11/21/2019,BBLS DD X3HEEFOPKO81GOK4ADG94210H1D
11/21/2019,BBLS DD XDUGJHFK000000
11/21/2019,BBLS DD XE6ELEB4000000
11/21/2019,BBLS DD X4OUIRC000000
11/21/2019,BBLS DD X2A4QRI8000000
11/20/2019,BBLS DD XA2PGR4G000000
11/20/2019,BBLS DD XAG6QO8G000000
11/20/2019,BBLS DD XC746R4K000000
11/20/2019,BBLS DD XEPMR7K4000000
11/20/2019,BBLS DD X7FSO6CS000000
11/18/2019,BBLS DD X8HP3HT81
11/18/2019,BBLS DD X82779QC000000
11/17/2019,BBLS DD XBDJFGD01
11/17/2019,BBLS DD X78CJOMG000000
11/15/2019,BBLS DD XCTOGL88000000
11/12/2019,BBLS DD XCPHF0CK000000
11/11/2019,BBLS DD XC9J35HG000000
11/11/2019,BBLS DD XDIUBGAG000000
11/11/2019,BBLS DD X4GNUQAS000000
11/05/2019,BBLS DD X9LJ1G1S000000
11/05/2019,BBLS DD XPBUS1H81
11/04/2019,BBLS DD XFONTUO4000000
10/31/2019,BBLS DD XA9U7S88000000
10/30/2019,BBLS DD XBQ3Q070000000
10/30/2019,BBLS DD XCTLFSDS000000
10/30/2019,BBLS DD XFJEFIDK000000
10/28/2019,BBLS DD X8MA5I3C000000
10/28/2019,BBLS DD XAR0RMC0000000
10/28/2019,BBLS DD XFH9Q874000000
10/28/2019,BBLS DD XC85RT8000000
10/28/2019,BBLS DD X7UTSLUK000000
10/27/2019,BBLS DD XCO1F89C000000
10/27/2019,BBLS DD X1Q6O4QA0V82
10/24/2019,BBLS DD X91FMK34000000
10/24/2019,BBLS DD X3F0ISPS000000
10/24/2019,BBLS DD X534JE1S000000
10/24/2019,BBLS DD X6ASR224000000
10/23/2019,BBLS DD XAGKUG6O000000
10/23/2019,BBLS DD XC2H6FPG000000
10/21/2019,BBLS DD X9QQVCM4000000
10/21/2019,BBLS DD XBIMN8PG000000
10/21/2019,BBLS DD X4L0GJPO000000
10/21/2019,BBLS DD X4QI13JG000000
10/20/2019,BBLS DD X6TQJ4JK000000
10/17/2019,BBLS DD X4FID790000000
10/15/2019,BBLS DD XA11ISQO000000
10/15/2019,BBLS DD XA4G64K0000000
10/15/2019,BBLS DD XARP2P38000000
10/15/2019,BBLS DD XE95L5US000000
10/15/2019,BBLS DD X2HSJDPO000000
10/15/2019,BBLS DD X3TQA04K000000
10/15/2019,BBLS DD XDTD9F401
10/15/2019,BBLS DD X4FC3RTG000000
10/15/2019,BBLS DD X4U4C2GG000000
10/15/2019,BBLS DD X4UNM5F4000000
10/14/2019,BBLS DD XCBM7F7O000000
10/14/2019,BBLS DD X4D2TFDS000000
10/14/2019,BBLS DD X7R1ULOK000000
10/10/2019,BBLS DD X2SSVHJ9GG31H88KEDG94200G9D
10/08/2019,BBLS DD XA4CUTTK000000
10/07/2019,BBLS DD X1HK1QU8000000
10/06/2019,BBLS DD X7DJOSG8000000
10/03/2019,BBLS DD X20E5IOO000000
10/02/2019,BBLS DD XBGL36AC000000
10/02/2019,BBLS DD X3PT5PCS000000
09/30/2019,BBLS DD XFSO0KFC000000
09/29/2019,BBLS DD XADMORRK000000
09/29/2019,BBLS DD XC2LUN60000000
09/29/2019,BBLS DD X1Q6O4II8IO2
09/29/2019,BBLS DD X32O12QK000000
09/29/2019,BBLS DD X5ERC7PK000000
09/29/2019,BBLS DD X8JDUPBS000000
09/25/2019,BBLS DD X8B7BBPG000000
09/24/2019,BBLS DD X2I6D1G0000000
09/23/2019,BBLS DD X8SEL5Q8000000
09/23/2019,BBLS DD XC0HD6U8000000
09/23/2019,BBLS DD X1Q6O4GPVE82
09/23/2019,BBLS DD X1Q6O4GPVEO2
09/23/2019,BBLS DD X1SU01GS000000
09/23/2019,BBLS DD X429D770000000
09/23/2019,BBLS DD X4CEV0FO000000
09/23/2019,BBLS DD X5E47G5C000000
09/22/2019,BBLS DD XT8JAB0000000
09/22/2019,BBLS DD XPRUK8000000
09/17/2019,BBLS DD XV364CFO1
09/17/2019,BBLS DD X13F0ALS000000
09/17/2019,BBLS DD XDFO2D80000000
09/17/2019,BBLS DD X435VT2S000000
09/17/2019,BBLS DD X78M5C50000000
09/16/2019,BBLS DD X3CP1T24000000
09/16/2019,BBLS DD X4U52OU8000000
09/16/2019,BBLS DD X548ON80000000
09/16/2019,BBLS DD X643EM48000000
09/16/2019,BBLS DD XQRQT7G000000
09/15/2019,BBLS DD X5JUCGJS000000
09/15/2019,BBLS DD XPF8BKGG1
09/12/2019,BBLS DD XUCJKQRG1
09/12/2019,BBLS DD XB7C73QS000000
09/12/2019,BBLS DD XDH4C68O000000
09/12/2019,BBLS DD XE797DK000000
09/12/2019,BBLS DD X7PEALD0000000
09/11/2019,BBLS DD XA2B8U34000000
09/11/2019,BBLS DD XBFBJ4I8000000
09/11/2019,BBLS DD XCC1Q6BO000000
09/11/2019,BBLS DD X41UT8MG000000
09/11/2019,BBLS DD X73JE58S000000
09/11/2019,BBLS DD X83VLVGG000000
09/09/2019,BBLS DD XD9I9DMG000000
09/08/2019,BBLS DD XB6154HO1
09/03/2019,BBLS DD XBIJ85RO000000
09/02/2019,BBLS DD XF3FB1NG000000
08/27/2019,BBLS DD X7JMEQ8G000000
08/26/2019,BBLS DD XEN1MDP4000000
08/20/2019,BBLS DD XCK2TESO000000
08/20/2019,BBLS DD XDHO1C2S000000
08/20/2019,BBLS DD X70EK2801
08/20/2019,BBLS DD X41SSTDC000000
08/20/2019,BBLS DD X5FFFJOK000000
08/20/2019,BBLS DD X7NHAH8S000000
08/20/2019,BBLS DD X8F2TJ7K000000
08/18/2019,BBLS DD X5ANQKTC000000
08/18/2019,BBLS DD XISPUPI01
08/15/2019,BBLS DD XVIUQE0O1
08/15/2019,BBLS DD XCR36KVK000000
08/15/2019,BBLS DD X2R4EQHC000000
08/15/2019,BBLS DD X37DC0B0000000
08/14/2019,BBLS DD X2J8IGD0000000
08/12/2019,BBLS DD X1S59K2C000000
08/11/2019,BBLS DD XDM05QJ8000000
08/11/2019,BBLS DD XFRFGH64000000
08/11/2019,BBLS DD X6BRDK0K000000
08/08/2019,BBLS DD X1Q6O44584O2
08/05/2019,BBLS DD XE2C78DK000000
08/05/2019,BBLS DD X703OAC0000000
08/01/2019,BBLS DD X567S1CS000000
07/28/2019,BBLS DD X11T8JCUG000N
07/23/2019,BBLS DD X18TRG34000000
07/22/2019,BBLS DD XF7QE7CS000000
07/17/2019,BBLS DD XALPGL6C000000
07/16/2019,BBLS DD XBG1FNB4000000
07/16/2019,BBLS DD X4F4JB18
07/15/2019,BBLS DD X63557BO000000
07/15/2019,BBLS DD X7A1NGJO000000
07/11/2019,BBLS DD X3HEEFOPKO81GGOEADG9405129D
07/10/2019,BBLS DD XDKTNV54000000
07/10/2019,BBLS DD X1Q6O3S68SO2
07/10/2019,BBLS DD X1Q6O3S68T82
07/08/2019,BBLS DD X6PGPT9K000000
07/01/2019,BBLS DD X9VM3O28000000
07/01/2019,BBLS DD XFL3A50S000000
07/01/2019,BBLS DD X7LU6STO1
07/01/2019,BBLS DD X6UDRHAK000000
06/30/2019,BBLS DD XC8AVF2K000000
06/30/2019,BBLS DD XDBLS6TS000000
06/27/2019,BBLS DD XA31K1TG000000
06/27/2019,BBLS DD XC6AROTK000000
06/27/2019,BBLS DD X1AHSF7K000000
06/27/2019,BBLS DD X23TPTLC000000
06/27/2019,BBLS DD X4QVMV0S000000
06/27/2019,BBLS DD X4R615JS000000
06/27/2019,BBLS DD X4V5O348000000
06/27/2019,BBLS DD X72DHL6C000000
06/26/2019,BBLS DD XBHCG1BS000000
06/26/2019,BBLS DD X1QUEIJO000000
06/26/2019,BBLS DD X233J944000000
06/26/2019,BBLS DD X4DG2RDG000000
06/24/2019,BBLS DD X3VPKB20000000
06/23/2019,BBLS DD XCIS7D3C000000
06/23/2019,BBLS DD X4VNHOVG000000
06/22/2019,BBLS DD XE5IQS58000000
06/20/2019,BBLS DD XA1ASETG000N
06/20/2019,BBLS DD X5DNUERS000000
06/19/2019,BBLS DD X102EHGG000000
06/17/2019,BBLS DD X924BCMS000000
06/17/2019,BBLS DD XF6UUE4000000
06/17/2019,BBLS DD X60UQKKG000000
06/16/2019,BBLS DD XBG60BP8000000
06/14/2019,BBLS DD X5GO64NG000000
06/13/2019,BBLS DD X8OV0L7S000000
06/13/2019,BBLS DD XGBTAC5G1
06/13/2019,BBLS DD XQAKNCA01
06/12/2019,BBLS DD XF4T21FG000000
06/11/2019,BBLS DD XFD1H6TO000000
06/11/2019,BBLS DD XAM22U4000000
06/10/2019,BBLS DD XBFG2NQC000000
06/10/2019,BBLS DD XCM6KAUS000000
06/10/2019,BBLS DD XDT8VR1G000000
06/10/2019,BBLS DD X1DOFULG000000
06/10/2019,BBLS DD X3KDHSIO000000
06/10/2019,BBLS DD X8K0M000000000
06/09/2019,BBLS DD X485F7Q0000000
06/05/2019,BBLS DD XUPBVMCO1
06/05/2019,BBLS DD X9NIQBQ0000000
06/04/2019,BBLS DD X8N9C1O4000000
06/04/2019,BBLS DD XBKQUALK000000
06/04/2019,BBLS DD XFRVT8BG000000
06/04/2019,BBLS DD X5EPRT7G1
06/02/2019,BBLS DD XDFHPI48000000
06/01/2019,BBLS DD X3HEEFOS24831080PDG940600HD
05/30/2019,BBLS DD X1Q6O3HAKU82
05/30/2019,BBLS DD XHK00K5O1
05/29/2019,BBLS DD X32O10T4000000
05/27/2019,BBLS DD X7H0RCGO1
05/27/2019,BBLS DD X7PIRSOO1
05/23/2019,BBLS DD XFOCOGJS000000
05/23/2019,BBLS DD XFGG6VHG1
05/22/2019,BBLS DD X9CLK7FG000000
05/20/2019,BBLS DD X4PQKDU8000000
05/20/2019,BBLS DD X6DSJNSO000000
05/19/2019,BBLS DD XCHL3QSK000000
05/19/2019,BBLS DD X2Q9N5BO000000
05/19/2019,BBLS DD XGE6300000000
05/16/2019,BBLS DD X4C1RI0O1
05/16/2019,BBLS DD X593VJ0C000000
05/15/2019,BBLS DD X98Q28D0000000
05/15/2019,BBLS DD X3U1GO7O000000
05/15/2019,BBLS DD X4KLQTC4000000
05/14/2019,BBLS DD X135IBG8000000
05/14/2019,BBLS DD XEGQQO481
05/13/2019,BBLS DD XAROPFMK000000
05/13/2019,BBLS DD XCRUBTNC000000
05/12/2019,BBLS DD XDQGRKVC000000
05/12/2019,BBLS DD X4HES4DO000000
05/12/2019,BBLS DD X5O0PI28000000
05/12/2019,BBLS DD X7LEFK80000000
05/08/2019,BBLS DD XF57NAFS000000
05/08/2019,BBLS DD X5LII77C000000
05/07/2019,BBLS DD X9KNSF6K000000
05/07/2019,BBLS DD XDFSHGPO000000
05/07/2019,BBLS DD XDUSQ4L01
05/06/2019,BBLS DD X16NOQVC000000
05/06/2019,BBLS DD XCD0MBB8000000
05/06/2019,BBLS DD X5EBD244000000
05/06/2019,BBLS DD X8ESRD28000000
04/29/2019,BBLS DD X1NLAPQ8000000
04/28/2019,BBLS DD X9SFV0B0000000
04/28/2019,BBLS DD X1Q6O37PBC82
04/28/2019,BBLS DD X1VT9DUO000000
04/28/2019,BBLS DD X86LG3S000000
04/25/2019,BBLS DD X1Q6O36PBK82
04/25/2019,BBLS DD XRQ13A281
04/22/2019,BBLS DD XD5FTQOG000000
04/22/2019,BBLS DD XDR6S398000000
04/18/2019,BBLS DD X3HEEFOPKO81GGOEPDG94040I9D
04/17/2019,BBLS DD XE56T7IC000000
04/17/2019,BBLS DD X8FFSNLG000000
04/15/2019,BBLS DD XA7SFBSS000000
04/11/2019,BBLS DD X9OESS4C000000
04/11/2019,BBLS DD XD5IQRUO000000
04/11/2019,BBLS DD XCKVVQK000000
04/11/2019,BBLS DD X7K9NNN8000000
04/10/2019,BBLS DD XR2MLS881
04/08/2019,BBLS DD XC3V9LGC000000
04/07/2019,BBLS DD X1Q6O31Q02O2
04/07/2019,BBLS DD X1Q6O325SBO2
04/07/2019,BBLS DD X2BOCA2O000000
04/03/2019,BBLS DD XU1S9D0000000
04/03/2019,BBLS DD X1A58HJG000000
04/03/2019,BBLS DD XDKA1MN8000000
04/03/2019,BBLS DD X1NDOBJ8000000
04/03/2019,BBLS DD XJGDI80000000
04/02/2019,BBLS DD XACHNT78000000
04/02/2019,BBLS DD XDRJH101
04/02/2019,BBLS DD X1Q6O30GLV82
04/01/2019,BBLS DD XTFE58881
04/01/2019,BBLS DD X8S5QIBK000000
04/01/2019,BBLS DD XFMQLEKO1
03/31/2019,BBLS DD X3BQV7BO000000
03/31/2019,BBLS DD X7AJHJC0000000
03/28/2019,BBLS DD XA3EJ18G000000
03/28/2019,BBLS DD XE5T4OMS000000
03/28/2019,BBLS DD X1Q6O2VB0582
03/28/2019,BBLS DD X28G40LC000000
03/28/2019,BBLS DD XAGOVQ301
03/26/2019,BBLS DD X5H0KG84000000
03/25/2019,BBLS DD XAOOU7B4000000
03/21/2019,BBLS DD X1Q6O2T68V82
03/21/2019,BBLS DD X2IGLQ7C000000
03/21/2019,BBLS DD X75917DS000000
03/20/2019,BBLS DD X7PBDTLS000000
03/19/2019,BBLS DD XDCFO2C4000000
03/19/2019,BBLS DD XLCLK5LG1
03/18/2019,BBLS DD X4G24URC000000
03/17/2019,BBLS DD X2POKN5O000000
03/14/2019,BBLS DD X2O11KQS000000
03/14/2019,BBLS DD X3UET3UG000000
03/12/2019,BBLS DD XDSHFC64000000
03/11/2019,BBLS DD XEUG3CTS000000
03/11/2019,BBLS DD X4FNHBK0000000
03/05/2019,BBLS DD XND0VI18
03/05/2019,BBLS DD X3FB6S38000000
03/05/2019,BBLS DD X4IBIEA0000000
03/04/2019,BBLS DD XDB7CK98000000
03/04/2019,BBLS DD XEB0NDBG000000
03/04/2019,BBLS DD XF3KRQ2K000000
03/04/2019,BBLS DD XFOUHV40000000
03/04/2019,BBLS DD X2UK4DMK000000
03/04/2019,BBLS DD X4HSSUJ0000000
03/03/2019,BBLS DD XA1OGHG8000000
02/28/2019,BBLS DD X9C776E8000000
02/27/2019,BBLS DD X4CBA9F01
02/27/2019,BBLS DD X45KMA54000000
02/26/2019,BBLS DD XCNA0GKC000000
02/24/2019,BBLS DD XD4OE6OC000000
02/19/2019,BBLS DD X9RPSCA4000000
02/19/2019,BBLS DD XBOVRF5S000000
02/19/2019,BBLS DD XC9CGJO000000
02/19/2019,BBLS DD X5TTU7U4000000
02/18/2019,BBLS DD X71S0RKO000000
02/17/2019,BBLS DD X983EVFS000000
02/16/2019,BBLS DD X3MIALGG000000
02/14/2019,BBLS DD X99KT5B4000000
02/14/2019,BBLS DD X9MNLF7S000000
02/14/2019,BBLS DD XADD5CA8000000
02/14/2019,BBLS DD XC6AVUPS000000
02/14/2019,BBLS DD XCR30A1G000000
02/14/2019,BBLS DD XCRQMVVK000000
02/14/2019,BBLS DD XDQU054G000000
02/14/2019,BBLS DD X1EHA6LS000000
02/14/2019,BBLS DD XF7U7D68000000
02/14/2019,BBLS DD XFL5IU68000000
02/14/2019,BBLS DD X2T2T2SC000000
02/14/2019,BBLS DD X353VH58000000
02/14/2019,BBLS DD X3OEA08O000000
02/14/2019,BBLS DD X4N4CB1C000000
02/14/2019,BBLS DD X5PVDBNK000000
02/14/2019,BBLS DD X5V7RKM4000000
02/14/2019,BBLS DD X6AO50MO000000
02/14/2019,BBLS DD XO55FFK000000
02/14/2019,BBLS DD X802H8QC000000
02/14/2019,BBLS DD XPJRVJ8000000
02/13/2019,BBLS DD X8UTLMLK000000
02/13/2019,BBLS DD XCUIEUMO000000
02/13/2019,BBLS DD X36KOLJS000000
02/13/2019,BBLS DD X6M2JOKO000000
02/13/2019,BBLS DD X7GH6GNG000000
02/12/2019,BBLS DD X9PTD8GG000000
02/12/2019,BBLS DD X9Q9AIHK000000
02/12/2019,BBLS DD XC40FHOG000000
02/12/2019,BBLS DD X50F8LD8000000
02/11/2019,BBLS DD XB0D6RJ0000000
02/11/2019,BBLS DD X1Q6O2I863O2
02/10/2019,BBLS DD XBGL7I14000000
02/10/2019,BBLS DD X7TCH2PG1
02/07/2019,BBLS DD XUP7RHHO1
02/07/2019,BBLS DD X3DMIQDO000000
02/07/2019,BBLS DD XGS6R0EO1
02/07/2019,BBLS DD XKC020281
02/04/2019,BBLS DD X91T27F0000000
02/04/2019,BBLS DD XQ45AL8000000
01/31/2019,BBLS DD X5CHBLTO000000
01/30/2019,BBLS DD XCE95S4000000
01/29/2019,BBLS DD X5UOBVPS000000
01/28/2019,BBLS DD X1Q6O2EKIC82
01/28/2019,BBLS DD XC2CK3EO1
01/28/2019,BBLS DD X23IU9O81
01/22/2019,BBLS DD XE0JMGEG000000
01/22/2019,BBLS DD X1Q6O2CP8JO2
01/22/2019,BBLS DD X1Q6O2CP8L82
01/21/2019,BBLS DD X4HEVHRC000000
01/15/2019,BBLS DD XAILQR9K000000
01/15/2019,BBLS DD XC88N11K000000
01/15/2019,BBLS DD X6KOVGTO000000
01/15/2019,BBLS DD X7SDK344000000
01/15/2019,BBLS DD X8AJINTK000000
01/09/2019,BBLS DD X1RV1N90000000
01/09/2019,BBLS DD X7BF7PUO1
01/08/2019,BBLS DD X1Q6O293N982
01/07/2019,BBLS DD X7I6GU3S000000
01/03/2019,BBLS DD X26US438000000
01/03/2019,BBLS DD X781ULK4000000
01/01/2019,BBLS DD X1KQ78R4000000
12/31/2018,BBLS DD XEMO0IR0000000
12/30/2018,BBLS DD X8JNCA84000000
12/27/2018,BBLS DD X7TT17P4000000
12/24/2018,BBLS DD XBA5EG6C000000
12/20/2018,BBLS DD X558BDG4000000
12/19/2018,BBLS DD X56I1O7S000000
12/17/2018,BBLS DD X77J4F81
12/16/2018,BBLS DD XCIAQVDK000000
12/16/2018,BBLS DD X3EL075K000000
12/16/2018,BBLS DD XKEQ0K681
12/11/2018,BBLS DD X4M8E0AC000000
12/11/2018,BBLS DD X4UH4E94000000
12/10/2018,BBLS DD XA1PRMFG000000
12/10/2018,BBLS DD XFPMC9HO000000
12/10/2018,BBLS DD X5L0J97C000000
12/09/2018,BBLS DD XVTGRAK000000
12/06/2018,BBLS DD X25N8G80000000
12/05/2018,BBLS DD XFIL08HO1
12/04/2018,BBLS DD X4F4IUH8
12/02/2018,BBLS DD X2MV9M901
11/29/2018,BBLS DD XTL53J7O1
11/29/2018,BBLS DD X5B2C99O1
11/29/2018,BBLS DD X934EANO1
11/28/2018,BBLS DD X9I10C1K000000
11/28/2018,BBLS DD X2C0BIB8000000
11/28/2018,BBLS DD X4P6ARGS000000
11/28/2018,BBLS DD XSO03S881
11/27/2018,BBLS DD XA9MKP8O000000
11/27/2018,BBLS DD XFH26I7K000000
11/26/2018,BBLS DD X2TV1IVC000000
11/26/2018,BBLS DD X28JNBE81
11/22/2018,BBLS DD XCQD3OP81
11/22/2018,BBLS DD XKGP748O1
11/19/2018,BBLS DD X1Q6O1S2MDO2
11/19/2018,BBLS DD X3UDACPC000000
11/19/2018,BBLS DD XMJ8GRVG1
11/15/2018,BBLS DD X943OFE4000000
11/15/2018,BBLS DD XAPF4U5G000000
11/15/2018,BBLS DD XB757VUK000000
11/15/2018,BBLS DD X1QOOAVO000000
11/14/2018,BBLS DD X9P169L4000000
11/14/2018,BBLS DD XAKEJFC4000000
11/14/2018,BBLS DD XD4K5K18000000
11/14/2018,BBLS DD XFKGTP30000000
11/14/2018,BBLS DD X20N4DNK000000
11/14/2018,BBLS DD X27BMBFS000000
11/14/2018,BBLS DD X32HVSF0000000
11/14/2018,BBLS DD X3GC5KR4000000
11/14/2018,BBLS DD X441A6GK000000
11/14/2018,BBLS DD X4PGPSM0000000
11/14/2018,BBLS DD XKDQO8HO1
11/12/2018,BBLS DD XB4F53P0000000
11/12/2018,BBLS DD XES768PO000000
11/12/2018,BBLS DD X63CQVJ81
11/12/2018,BBLS DD XJ07GD9G1
11/07/2018,BBLS DD XA4BJU24000000
11/07/2018,BBLS DD XQ36ENDG1
11/06/2018,BBLS DD X8TLTGUS000000
11/06/2018,BBLS DD X1KD3E04000000
11/06/2018,BBLS DD X30FC40K000000
11/05/2018,BBLS DD XTS3ID681
11/05/2018,BBLS DD XEJ33364000000
11/05/2018,BBLS DD X7J7SAOO000000
11/05/2018,BBLS DD X82PT39G000000
11/01/2018,BBLS DD X8QAERNC000000
11/01/2018,BBLS DD XMIL1S101
10/31/2018,BBLS DD XCPTFM64000000
10/31/2018,BBLS DD XJVEAS000000
10/31/2018,BBLS DD X4065CH8000000
10/31/2018,BBLS DD X507PH60000000
10/31/2018,BBLS DD XK1BAFG81
10/31/2018,BBLS DD X89790JO000000
10/30/2018,BBLS DD XBB28HD4000000
10/29/2018,BBLS DD X7L01V0O000000
10/28/2018,BBLS DD X4I997US000000
10/28/2018,BBLS DD X6EAAS2K000000
10/25/2018,BBLS DD XJDRLJMO1
10/24/2018,BBLS DD XDFFT3V0000000
10/22/2018,BBLS DD X2CEAQP4000000
10/21/2018,BBLS DD XF1H2770000000
