Date,Last Price
10/28/2020,0.9105
10/27/2020,0.9087
10/26/2020,0.9078
10/23/2020,0.9044
10/22/2020,0.9071
10/21/2020,0.9055
10/20/2020,0.9071
10/19/2020,0.9099
10/16/2020,0.9149
10/15/2020,0.9146
10/14/2020,0.9137
10/13/2020,0.915
10/12/2020,0.9091
10/9/2020,0.9107
10/8/2020,0.917
10/7/2020,0.9174
10/6/2020,0.918
10/5/2020,0.9154
10/2/2020,0.9206
10/1/2020,0.9189
9/30/2020,0.9209
9/29/2020,0.9197
9/28/2020,0.9251
9/25/2020,0.9283
9/24/2020,0.9268
9/23/2020,0.924
9/22/2020,0.9198
9/21/2020,0.9145
9/18/2020,0.9116
9/17/2020,0.9083
9/16/2020,0.9094
9/15/2020,0.9081
9/14/2020,0.9084
9/11/2020,0.9089
9/10/2020,0.9106
9/9/2020,0.9124
9/8/2020,0.9178
9/7/2020,0.9161
9/4/2020,0.9135
9/3/2020,0.9094
9/2/2020,0.9107
9/1/2020,0.9094
8/31/2020,0.9037
8/28/2020,0.9042
8/27/2020,0.909
8/26/2020,0.9083
8/25/2020,0.9077
8/24/2020,0.9119
8/21/2020,0.9116
8/20/2020,0.9077
8/19/2020,0.9152
8/18/2020,0.9038
8/17/2020,0.9066
8/14/2020,0.9091
8/13/2020,0.9097
8/12/2020,0.9121
8/11/2020,0.9168
8/10/2020,0.9156
8/7/2020,0.9124
8/6/2020,0.9098
8/5/2020,0.9085
8/4/2020,0.9133
8/3/2020,0.9178
7/31/2020,0.9129
7/30/2020,0.9089
7/29/2020,0.9126
7/28/2020,0.9179
7/27/2020,0.9199
7/24/2020,0.9206
7/23/2020,0.9254
7/22/2020,0.9296
7/21/2020,0.9332
7/20/2020,0.9389
7/17/2020,0.9386
7/16/2020,0.9456
7/15/2020,0.9443
7/14/2020,0.94
7/13/2020,0.9416
7/10/2020,0.9412
7/9/2020,0.9401
7/8/2020,0.9383
7/7/2020,0.9424
7/6/2020,0.9422
7/3/2020,0.9458
7/2/2020,0.9453
7/1/2020,0.9458
6/30/2020,0.9473
6/29/2020,0.9512
6/26/2020,0.9477
6/25/2020,0.9485
6/24/2020,0.9479
6/23/2020,0.9449
6/22/2020,0.9477
6/19/2020,0.9523
6/18/2020,0.9514
6/17/2020,0.9487
6/16/2020,0.9513
6/15/2020,0.9492
6/12/2020,0.9524
6/11/2020,0.9442
