timestamp,views
2018-11-22,16635384
2018-11-23,16810409
2018-11-24,18314143
2018-11-25,18854746
2018-11-26,19067247
2018-11-27,17801713
2018-11-28,18558334
2018-11-29,18425340
2018-11-30,17684099
2018-12-01,16470269
2018-12-02,17100520
2018-12-03,17732357
2018-12-04,18077789
2018-12-05,17789565
2018-12-06,18047506
2018-12-07,17379450
2018-12-08,17584210
2018-12-09,17818943
2018-12-10,17065068
2018-12-11,17535654
2018-12-12,17613839
2018-12-13,17891365
2018-12-14,18108677
2018-12-15,17907311
2018-12-16,18810253
2018-12-17,17963886
2018-12-18,18380162
2018-12-19,18308824
2018-12-20,18123496
2018-12-21,17727402
2018-12-22,16938134
