timestamp,views
2015-07-01,33962104
2015-07-02,33977676
2015-07-03,32101720
2015-07-04,28354210
2015-07-05,33817125
2015-07-06,37851713
2015-07-07,37899363
2015-07-08,39357397
2015-07-09,37547435
2015-07-10,34091966
2015-07-11,29206062
2015-07-12,34911720
2015-07-13,40116773
2015-07-14,37531161
2015-07-15,36209814
2015-07-16,34777827
2015-07-17,33582663
2015-07-18,35489641
2015-07-19,37936823
2015-07-20,36535002
2015-07-21,36389275
2015-07-22,36830917
2015-07-23,35203108
2015-07-24,32672324
2015-07-25,35427324
2015-07-26,33897809
2015-07-27,36970202
2015-07-28,37218444
2015-07-29,37594621
2015-07-30,34000780
2015-07-31,31570899
2015-08-01,32350156
2015-08-02,32594263
2015-08-03,31029712
2015-08-04,35028123
2015-08-05,34012721
2015-08-06,33963080
2015-08-07,34410156
2015-08-08,34021067
2015-08-09,34334555
2015-08-10,33573774
2015-08-11,34964568
2015-08-12,35192520
2015-08-13,35132449
2015-08-14,33465710
2015-08-15,34735435
2015-08-16,38546878
2015-08-17,38832776
2015-08-18,37636678
2015-08-19,36549824
2015-08-20,35801327
2015-08-21,33261869
2015-08-22,32360665
2015-08-23,34693481
2015-08-24,37969480
2015-08-25,38155006
2015-08-26,36026535
2015-08-27,36645958
2015-08-28,37076151
2015-08-29,34028494
2015-08-30,35008380
2015-08-31,35867420
2015-09-01,37496661
2015-09-02,37545320
2015-09-03,37402905
2015-09-04,34595356
2015-09-05,35832648
2015-09-06,36710190
2015-09-07,38315099
2015-09-08,37408931
2015-09-09,36288531
2015-09-10,35739048
2015-09-11,35678648
2015-09-12,33855322
2015-09-13,36493337
2015-09-14,38767413
2015-09-15,37521571
2015-09-16,37794015
2015-09-17,38193774
2015-09-18,35306111
2015-09-19,36682478
2015-09-20,37760325
2015-09-21,38378270
2015-09-22,39300800
2015-09-23,39689345
2015-09-24,37975769
2015-09-25,35346036
2015-09-26,34684070
2015-09-27,35770309
2015-09-28,37933656
2015-09-29,37242983
2015-09-30,36714964
2015-10-01,35136621
2015-10-02,33138405
2015-10-03,39250041
2015-10-04,37091342
2015-10-05,39060094
2015-10-06,38704461
2015-10-07,39021464
2015-10-08,36466719
2015-10-09,35116554
2015-10-10,35618471
2015-10-11,36419862
2015-10-12,37145642
2015-10-13,38153449
2015-10-14,37920725
2015-10-15,38523155
2015-10-16,35807147
2015-10-17,35725094
2015-10-18,37843087
2015-10-19,38977913
2015-10-20,38600212
2015-10-21,39190464
2015-10-22,38620164
2015-10-23,35472865
2015-10-24,35000741
2015-10-25,38813243
2015-10-26,39864110
2015-10-27,39393324
2015-10-28,38302403
2015-10-29,37996388
2015-10-30,35632840
2015-10-31,36847443
2015-11-01,39902091
2015-11-02,41129706
2015-11-03,39385368
2015-11-04,40030677
2015-11-05,38956971
2015-11-06,35918371
2015-11-07,38114672
2015-11-08,41757046
2015-11-09,43345202
2015-11-10,42917414
2015-11-11,41753790
2015-11-12,40519443
2015-11-13,37828855
2015-11-14,38451159
2015-11-15,43222496
2015-11-16,43443440
2015-11-17,40431006
2015-11-18,41737982
2015-11-19,42221335
2015-11-20,37666168
2015-11-21,38193668
2015-11-22,42253078
2015-11-23,43271223
2015-11-24,40829672
2015-11-25,40097552
2015-11-26,39155279
2015-11-27,36010172
2015-11-28,37105004
2015-11-29,40507659
2015-11-30,40680246
2015-12-01,40470597
2015-12-02,40764306
2015-12-03,40671476
2015-12-04,39185147
2015-12-05,38275021
2015-12-06,41419719
2015-12-07,43990804
2015-12-08,40052195
2015-12-09,39394948
2015-12-10,38525349
2015-12-11,35618281
2015-12-12,36433837
2015-12-13,40448271
2015-12-14,41907708
2015-12-15,38960409
2015-12-16,38940695
2015-12-17,37626601
2015-12-18,35640711
2015-12-19,35921302
2015-12-20,39816518
2015-12-21,38081733
2015-12-22,35402096
2015-12-23,33301677
2015-12-24,29638319
2015-12-25,35535977
2015-12-26,42782266
2015-12-27,41060038
2015-12-28,38880782
2015-12-29,39080154
2015-12-30,36981337
2015-12-31,32278762
2016-01-01,39349480
2016-01-02,44442658
2016-01-03,44919983
2016-01-04,43818634
2016-01-05,42425354
2016-01-06,43490049
2016-01-07,42470132
2016-01-08,41441947
2016-01-09,43243789
2016-01-10,46230100
2016-01-11,46896930
2016-01-12,45184160
2016-01-13,43989781
2016-01-14,44848687
2016-01-15,42351185
2016-01-16,43461818
2016-01-17,45782470
2016-01-18,45789659
2016-01-19,45056755
2016-01-20,44193889
2016-01-21,43168444
2016-01-22,40887179
2016-01-23,42040253
2016-01-24,44949143
2016-01-25,44723520
2016-01-26,43640189
2016-01-27,42969444
2016-01-28,42574023
2016-01-29,39445129
2016-01-30,41027348
2016-01-31,44110277
2016-02-01,43979462
2016-02-02,43022091
2016-02-03,42711549
2016-02-04,41085970
2016-02-05,37886144
2016-02-06,38990209
2016-02-07,40240062
2016-02-08,43162986
2016-02-09,41612122
2016-02-10,41646439
2016-02-11,40855814
2016-02-12,38221611
2016-02-13,41711880
2016-02-14,44927171
2016-02-15,43699526
2016-02-16,43175152
2016-02-17,41912149
2016-02-18,40192978
2016-02-19,38348937
2016-02-20,41431312
2016-02-21,43129722
2016-02-22,43102169
2016-02-23,41902000
2016-02-24,42764485
2016-02-25,40924367
2016-02-26,38330605
2016-02-27,37917636
2016-02-28,42882581
2016-02-29,44570934
2016-03-01,40504976
2016-03-02,39956337
2016-03-03,39466585
2016-03-04,37583960
2016-03-05,38566230
2016-03-06,44327962
2016-03-07,43613958
2016-03-08,41406402
2016-03-09,39332944
2016-03-10,38275756
2016-03-11,35599208
2016-03-12,36883891
2016-03-13,40006179
2016-03-14,41517696
2016-03-15,41646768
2016-03-16,38841345
2016-03-17,36374991
2016-03-18,36529901
2016-03-19,37274195
2016-03-20,39104155
