Date,Last Price
9/11/2020,1.3729
9/10/2020,1.3778
9/9/2020,1.3731
9/8/2020,1.3862
9/7/2020,1.3742
9/4/2020,1.3733
9/3/2020,1.3748
9/2/2020,1.3626
9/1/2020,1.3564
8/31/2020,1.3558
8/28/2020,1.3576
8/27/2020,1.3776
8/26/2020,1.3825
8/25/2020,1.3899
8/24/2020,1.3962
8/21/2020,1.3965
8/20/2020,1.3904
8/19/2020,1.3924
8/18/2020,1.3806
8/17/2020,1.3861
8/14/2020,1.3946
8/13/2020,1.3988
8/12/2020,1.3962
8/11/2020,1.4
8/10/2020,1.3988
8/7/2020,1.3972
8/6/2020,1.3821
8/5/2020,1.3906
8/4/2020,1.3964
8/3/2020,1.4038
7/31/2020,1.3999
7/30/2020,1.3899
7/29/2020,1.3913
7/28/2020,1.397
7/27/2020,1.3986
7/24/2020,1.4074
7/23/2020,1.4087
7/22/2020,1.4005
7/21/2020,1.4029
7/20/2020,1.4252
7/17/2020,1.4296
7/16/2020,1.4343
7/15/2020,1.4269
7/14/2020,1.4334
7/13/2020,1.4409
7/10/2020,1.439
7/9/2020,1.436
7/8/2020,1.4325
7/7/2020,1.4395
7/6/2020,1.4341
7/3/2020,1.4408
7/2/2020,1.4443
7/1/2020,1.446
6/30/2020,1.4486
6/29/2020,1.4562
6/26/2020,1.4567
6/25/2020,1.4519
6/24/2020,1.4558
6/23/2020,1.443
6/22/2020,1.4475
6/19/2020,1.4629
6/18/2020,1.4594
6/17/2020,1.4526
6/16/2020,1.4516
6/15/2020,1.4452
6/12/2020,1.4565
6/11/2020,1.4589
6/10/2020,1.429
6/9/2020,1.4366
6/8/2020,1.4243
6/5/2020,1.4349
6/4/2020,1.4403
6/3/2020,1.4448
6/2/2020,1.45
6/1/2020,1.4711
5/29/2020,1.4995
5/28/2020,1.5068
5/27/2020,1.5097
5/26/2020,1.5024
5/25/2020,1.5277
5/22/2020,1.5298
5/21/2020,1.5231
5/20/2020,1.5159
5/19/2020,1.5297
5/18/2020,1.5328
5/15/2020,1.5593
5/14/2020,1.5475
5/13/2020,1.5491
5/12/2020,1.5451
5/11/2020,1.541
5/8/2020,1.5308
5/7/2020,1.5396
5/6/2020,1.5625
5/5/2020,1.5544
5/4/2020,1.5562
5/1/2020,1.5579
4/30/2020,1.5356
4/29/2020,1.5252
4/28/2020,1.5406
4/27/2020,1.5469
4/24/2020,1.5644
4/23/2020,1.5698
4/22/2020,1.5818
4/21/2020,1.592
4/20/2020,1.5783
4/17/2020,1.5712
4/16/2020,1.581
4/15/2020,1.5826
4/14/2020,1.5523
4/13/2020,1.5669
4/10/2020,1.5749
4/9/2020,1.5777
4/8/2020,1.6052
4/7/2020,1.6207
4/6/2020,1.6426
4/3/2020,1.6672
4/2/2020,1.65
4/1/2020,1.6466
3/31/2020,1.6292
3/30/2020,1.6206
3/27/2020,1.6225
3/26/2020,1.6499
3/25/2020,1.6782
3/24/2020,1.6786
3/23/2020,1.7165
3/20/2020,1.7258
3/19/2020,1.7408
3/18/2020,1.7324
3/17/2020,1.6671
3/16/2020,1.6349
3/13/2020,1.6179
3/12/2020,1.6037
3/11/2020,1.5422
3/10/2020,1.5372
3/9/2020,1.5188
3/6/2020,1.5064
3/5/2020,1.5121
3/4/2020,1.5091
3/3/2020,1.519
3/2/2020,1.5298
2/28/2020,1.5363
2/27/2020,1.5223
2/26/2020,1.528
2/25/2020,1.5148
2/24/2020,1.514
2/21/2020,1.5092
2/20/2020,1.5119
2/19/2020,1.4975
2/18/2020,1.4952
2/17/2020,1.4895
2/14/2020,1.4894
2/13/2020,1.4882
2/12/2020,1.4843
2/11/2020,1.4893
2/10/2020,1.4955
2/7/2020,1.4984
2/6/2020,1.4856
2/5/2020,1.4822
2/4/2020,1.484
2/3/2020,1.4942
1/31/2020,1.4951
1/30/2020,1.4879
1/29/2020,1.4806
1/28/2020,1.4788
1/27/2020,1.4792
1/24/2020,1.4638
1/23/2020,1.4602
1/22/2020,1.461
1/21/2020,1.4609
1/20/2020,1.455
1/17/2020,1.4547
1/16/2020,1.4498
1/15/2020,1.4479
1/14/2020,1.4489
1/13/2020,1.4485
1/10/2020,1.4492
1/9/2020,1.458
1/8/2020,1.4565
1/7/2020,1.4557
1/6/2020,1.4409
1/3/2020,1.4389
1/2/2020,1.4302
1/1/2020,1.425
12/31/2019,1.4252
12/30/2019,1.4298
12/27/2019,1.4327
12/26/2019,1.4399
12/25/2019,1.4459
12/24/2019,1.4447
12/23/2019,1.4446
12/20/2019,1.4495
12/19/2019,1.4523
12/18/2019,1.459
12/17/2019,1.4595
12/16/2019,1.4525
12/13/2019,1.4544
12/12/2019,1.4474
12/11/2019,1.4542
12/10/2019,1.4683
12/9/2019,1.4656
12/6/2019,1.4616
12/5/2019,1.4636
12/4/2019,1.4602
12/3/2019,1.4604
12/2/2019,1.4665
11/29/2019,1.4787
11/28/2019,1.4771
11/27/2019,1.4758
11/26/2019,1.4735
11/25/2019,1.4752
11/22/2019,1.4735
11/21/2019,1.4734
11/20/2019,1.4699
11/19/2019,1.4647
11/18/2019,1.4687
11/15/2019,1.4666
11/14/2019,1.4735
11/13/2019,1.4624
11/12/2019,1.4618
11/11/2019,1.4597
11/8/2019,1.4573
11/7/2019,1.4497
11/6/2019,1.4526
11/5/2019,1.4507
11/4/2019,1.4526
11/1/2019,1.4464
10/31/2019,1.4505
10/30/2019,1.4486
10/29/2019,1.4568
10/28/2019,1.4623
10/25/2019,1.4656
10/24/2019,1.4669
10/23/2019,1.4592
10/22/2019,1.4586
10/21/2019,1.4561
10/18/2019,1.4584
10/17/2019,1.4654
10/16/2019,1.4795
10/15/2019,1.4809
10/14/2019,1.4758
10/11/2019,1.4724
10/10/2019,1.4791
10/9/2019,1.4873
10/8/2019,1.4862
10/7/2019,1.4853
10/4/2019,1.4769
10/3/2019,1.4832
10/2/2019,1.4909
10/1/2019,1.4917
9/30/2019,1.4809
9/27/2019,1.4782
9/26/2019,1.4818
9/25/2019,1.4815
9/24/2019,1.4703
9/23/2019,1.4767
9/20/2019,1.478
9/19/2019,1.4721
9/18/2019,1.4646
9/17/2019,1.4564
9/16/2019,1.4561
9/13/2019,1.4534
9/12/2019,1.4566
9/11/2019,1.4569
9/10/2019,1.4576
9/9/2019,1.4572
9/6/2019,1.4602
9/5/2019,1.4675
9/4/2019,1.4712
9/3/2019,1.4788
9/2/2019,1.489
8/30/2019,1.4847
8/29/2019,1.4863
8/28/2019,1.4852
8/27/2019,1.481
8/26/2019,1.4759
8/23/2019,1.48
8/22/2019,1.48
8/21/2019,1.4748
8/20/2019,1.4754
8/19/2019,1.4783
8/16/2019,1.4749
8/15/2019,1.4762
8/14/2019,1.482
8/13/2019,1.4712
8/12/2019,1.4812
8/9/2019,1.4738
8/8/2019,1.4701
8/7/2019,1.4797
8/6/2019,1.4792
8/5/2019,1.4799
8/2/2019,1.4706
8/1/2019,1.4701
7/31/2019,1.4606
7/30/2019,1.4551
7/29/2019,1.449
7/26/2019,1.4468
7/25/2019,1.4387
7/24/2019,1.4333
7/23/2019,1.4275
7/22/2019,1.4213
7/19/2019,1.4201
7/18/2019,1.4133
7/17/2019,1.4266
7/16/2019,1.4263
7/15/2019,1.4206
7/12/2019,1.4245
7/11/2019,1.4337
7/10/2019,1.4368
7/9/2019,1.4434
7/8/2019,1.4342
7/5/2019,1.4332
7/4/2019,1.4239
7/3/2019,1.4225
7/2/2019,1.4297
7/1/2019,1.4356
6/28/2019,1.4243
6/27/2019,1.4268
6/26/2019,1.4316
6/25/2019,1.4366
6/24/2019,1.4361
6/21/2019,1.4438
6/20/2019,1.4445
6/19/2019,1.4532
6/18/2019,1.4541
6/17/2019,1.4592
6/14/2019,1.4554
6/13/2019,1.4459
6/12/2019,1.4432
6/11/2019,1.4365
6/10/2019,1.4368
6/7/2019,1.4282
6/6/2019,1.4332
6/5/2019,1.4348
6/4/2019,1.4304
6/3/2019,1.4332
5/31/2019,1.4415
5/30/2019,1.4468
5/29/2019,1.4456
5/28/2019,1.4442
5/27/2019,1.4456
5/24/2019,1.4436
5/23/2019,1.4491
5/22/2019,1.4533
5/21/2019,1.4526
5/20/2019,1.4475
5/17/2019,1.4561
5/16/2019,1.4509
5/15/2019,1.4432
5/14/2019,1.4401
5/13/2019,1.4402
5/10/2019,1.4282
5/9/2019,1.4308
5/8/2019,1.4309
5/7/2019,1.4262
