timestamp,views
2015-07-01,2501497
2015-07-02,2442384
2015-07-03,2718366
2015-07-04,2836566
2015-07-05,3109879
2015-07-06,3178988
2015-07-07,2906178
2015-07-08,3272357
2015-07-09,2947945
2015-07-10,3107231
2015-07-11,2818277
2015-07-12,2884404
2015-07-13,2859250
2015-07-14,2869077
2015-07-15,2933799
2015-07-16,2941577
2015-07-17,2971599
2015-07-18,2526682
2015-07-19,2938150
2015-07-20,2799832
2015-07-21,3175039
2015-07-22,3219245
2015-07-23,2756554
2015-07-24,2726936
2015-07-25,2892634
2015-07-26,2884601
2015-07-27,2890901
2015-07-28,3116808
2015-07-29,3169586
2015-07-30,2763818
2015-07-31,2769317
2015-08-01,2780068
2015-08-02,2843647
2015-08-03,2720818
2015-08-04,2965375
2015-08-05,2737837
2015-08-06,2573811
2015-08-07,2709044
2015-08-08,2787543
2015-08-09,2931302
2015-08-10,2662841
2015-08-11,2987473
2015-08-12,2727490
2015-08-13,2757243
2015-08-14,2742996
2015-08-15,2803141
2015-08-16,2928831
2015-08-17,2875726
2015-08-18,2746739
2015-08-19,2792404
2015-08-20,2743358
2015-08-21,2825980
2015-08-22,2811168
2015-08-23,2783415
2015-08-24,2624725
2015-08-25,2732489
2015-08-26,2690915
2015-08-27,2570535
2015-08-28,2651717
2015-08-29,2759843
2015-08-30,2754072
2015-08-31,2855563
2015-09-01,2938115
2015-09-02,2903204
2015-09-03,2806405
2015-09-04,2759147
2015-09-05,2954263
2015-09-06,2881827
2015-09-07,2794927
2015-09-08,2854250
2015-09-09,2710466
2015-09-10,2621335
2015-09-11,2661074
2015-09-12,2682496
2015-09-13,3002259
2015-09-14,2836548
2015-09-15,2875473
2015-09-16,2842775
2015-09-17,2793018
2015-09-18,2517665
2015-09-19,2700207
2015-09-20,2847554
2015-09-21,2731456
2015-09-22,2594783
2015-09-23,2576656
2015-09-24,2604842
2015-09-25,2796292
2015-09-26,2744513
2015-09-27,2977316
2015-09-28,2865729
2015-09-29,2785558
2015-09-30,2641406
2015-10-01,2734792
2015-10-02,2739025
2015-10-03,2856317
2015-10-04,2878275
2015-10-05,2826575
2015-10-06,2978750
2015-10-07,2886806
2015-10-08,2804340
2015-10-09,3105716
2015-10-10,3009932
2015-10-11,2983386
2015-10-12,2968122
2015-10-13,3071884
2015-10-14,2940333
2015-10-15,3406730
2015-10-16,3202353
2015-10-17,3057000
2015-10-18,3154649
2015-10-19,3060193
2015-10-20,2919205
2015-10-21,2980589
2015-10-22,2955262
2015-10-23,2919833
2015-10-24,3146674
2015-10-25,3425118
2015-10-26,3314985
2015-10-27,3347814
2015-10-28,3252540
2015-10-29,3116222
2015-10-30,3250722
2015-10-31,3310020
2015-11-01,3277883
2015-11-02,3227184
2015-11-03,3401460
2015-11-04,3185298
2015-11-05,3300659
2015-11-06,3419291
2015-11-07,3468819
2015-11-08,3371460
2015-11-09,3332866
2015-11-10,3247997
2015-11-11,3130871
2015-11-12,3122386
2015-11-13,3291269
2015-11-14,3240654
2015-11-15,3375334
2015-11-16,3355247
2015-11-17,2973960
2015-11-18,2880112
2015-11-19,3462371
