timestamp,views
2015-07-01,40101530
2015-07-02,40658919
2015-07-03,39961911
2015-07-04,44249933
2015-07-05,44820174
2015-07-06,42920259
2015-07-07,42791286
2015-07-08,42163538
2015-07-09,42825313
2015-07-10,40956590
2015-07-11,40887266
2015-07-12,42616135
2015-07-13,42049579
2015-07-14,41932539
2015-07-15,39676841
2015-07-16,42816869
2015-07-17,44482770
2015-07-18,41356417
2015-07-19,42059458
2015-07-20,42242361
2015-07-21,41263155
2015-07-22,42151574
2015-07-23,42268712
2015-07-24,41415657
2015-07-25,39315238
2015-07-26,41270710
2015-07-27,41173812
2015-07-28,42112201
2015-07-29,43052073
2015-07-30,40098533
2015-07-31,39181520
2015-08-01,38762112
2015-08-02,42092998
2015-08-03,39471034
2015-08-04,41781179
2015-08-05,40140374
2015-08-06,41103478
2015-08-07,41096169
2015-08-08,40256332
2015-08-09,42123229
2015-08-10,42889242
2015-08-11,42087212
2015-08-12,42832870
2015-08-13,43506601
2015-08-14,45265565
2015-08-15,45681135
2015-08-16,47145277
2015-08-17,46847087
2015-08-18,44258950
2015-08-19,43012076
2015-08-20,43944199
2015-08-21,42096441
2015-08-22,43540027
2015-08-23,47287636
2015-08-24,44458799
2015-08-25,44138366
2015-08-26,43103120
2015-08-27,43711375
2015-08-28,43782272
2015-08-29,44248217
2015-08-30,45957320
2015-08-31,43885167
2015-09-01,42135567
2015-09-02,41380989
2015-09-03,41039261
2015-09-04,41550564
2015-09-05,43395108
2015-09-06,45333596
2015-09-07,42432589
2015-09-08,42800655
2015-09-09,42097019
2015-09-10,39274603
2015-09-11,39585128
2015-09-12,40846446
2015-09-13,43657066
2015-09-14,41593048
2015-09-15,40701684
2015-09-16,39691306
2015-09-17,40483508
2015-09-18,39678393
2015-09-19,39064495
2015-09-20,40573981
2015-09-21,43422914
2015-09-22,43999634
2015-09-23,48689541
2015-09-24,41926872
2015-09-25,42609054
2015-09-26,42636461
2015-09-27,43216361
2015-09-28,43408720
2015-09-29,39758592
2015-09-30,38673227
2015-10-01,39486651
2015-10-02,39610976
2015-10-03,41686956
2015-10-04,43643131
2015-10-05,41916577
2015-10-06,41512392
2015-10-07,40858769
2015-10-08,41623225
2015-10-09,39874266
2015-10-10,39927734
2015-10-11,43802317
2015-10-12,44722778
2015-10-13,41917867
2015-10-14,39718839
2015-10-15,39213573
2015-10-16,40443032
2015-10-17,41278862
2015-10-18,43036581
2015-10-19,41620565
2015-10-20,41227004
2015-10-21,41325227
2015-10-22,40124928
2015-10-23,39791047
2015-10-24,39708337
2015-10-25,40653003
2015-10-26,39941677
2015-10-27,41062216
2015-10-28,39181271
2015-10-29,38948631
2015-10-30,39131128
2015-10-31,37993517
2015-11-01,39152870
2015-11-02,42336043
2015-11-03,42126147
2015-11-04,39585197
2015-11-05,40100297
2015-11-06,40398896
2015-11-07,42545582
2015-11-08,45965545
2015-11-09,43369026
2015-11-10,41807203
2015-11-11,40832717
2015-11-12,40103875
2015-11-13,41002974
2015-11-14,41979105
2015-11-15,42175461
2015-11-16,42085779
2015-11-17,41653741
2015-11-18,41445034
2015-11-19,40879854
2015-11-20,39297136
2015-11-21,40613533
2015-11-22,43080548
2015-11-23,46186807
2015-11-24,43639576
2015-11-25,40470611
2015-11-26,39158866
2015-11-27,38073455
2015-11-28,39370812
2015-11-29,41105068
2015-11-30,39742837
2015-12-01,38969054
2015-12-02,41697023
2015-12-03,39498074
2015-12-04,39802534
2015-12-05,39413446
2015-12-06,41425203
2015-12-07,41148298
2015-12-08,39628170
2015-12-09,38554696
2015-12-10,39261702
2015-12-11,39989259
2015-12-12,40753351
2015-12-13,43810798
2015-12-14,41239603
2015-12-15,40060207
2015-12-16,39909187
2015-12-17,39875470
2015-12-18,39104300
2015-12-19,39302789
2015-12-20,40528909
2015-12-21,40154229
2015-12-22,37742160
2015-12-23,41168175
2015-12-24,37888860
2015-12-25,39051475
2015-12-26,41931930
2015-12-27,38930004
2015-12-28,39715970
2015-12-29,39265543
2015-12-30,38672034
2015-12-31,42593811
2016-01-01,38605019
2016-01-02,43374976
2016-01-03,44918017
2016-01-04,44815521
2016-01-05,45288576
2016-01-06,45232438
2016-01-07,44315034
2016-01-08,43218127
2016-01-09,43443020
2016-01-10,46932490
2016-01-11,52415324
2016-01-12,45726693
2016-01-13,42865210
2016-01-14,42884745
2016-01-15,41665471
2016-01-16,42395388
2016-01-17,44684630
2016-01-18,44247248
2016-01-19,43932229
2016-01-20,42104515
2016-01-21,43050552
2016-01-22,42745491
2016-01-23,44195725
2016-01-24,46226128
2016-01-25,43360024
2016-01-26,42780653
2016-01-27,42717895
2016-01-28,41777182
2016-01-29,43454216
2016-01-30,44003381
2016-01-31,43919732
2016-02-01,42481220
2016-02-02,41871345
2016-02-03,41978147
2016-02-04,41227678
2016-02-05,41525404
2016-02-06,42667089
2016-02-07,43259648
2016-02-08,42063905
2016-02-09,42250629
2016-02-10,41430797
2016-02-11,43761946
2016-02-12,43934325
2016-02-13,46045004
2016-02-14,46336312
2016-02-15,42365377
2016-02-16,42011971
2016-02-17,41822418
2016-02-18,42437471
2016-02-19,41437194
2016-02-20,44725657
2016-02-21,44196505
2016-02-22,42336870
2016-02-23,42133063
2016-02-24,41174898
2016-02-25,39118842
2016-02-26,39858743
2016-02-27,40776205
2016-02-28,42586274
2016-02-29,41363658
2016-03-01,39060990
2016-03-02,39638538
2016-03-03,38749994
2016-03-04,40225956
2016-03-05,41855056
2016-03-06,44086865
2016-03-07,42362595
2016-03-08,40297273
2016-03-09,40509802
