timestamp,views
2015-07-01,22075506
2015-07-02,21886842
2015-07-03,21273926
2015-07-04,21729063
2015-07-05,22510610
2015-07-06,24573334
2015-07-07,23896498
2015-07-08,24821262
2015-07-09,23590705
2015-07-10,22298458
2015-07-11,20388861
2015-07-12,22643161
2015-07-13,23432702
2015-07-14,24008240
2015-07-15,23741130
2015-07-16,22702872
2015-07-17,22150029
2015-07-18,20536641
2015-07-19,25607110
2015-07-20,24180231
2015-07-21,24459275
2015-07-22,24701896
2015-07-23,22536471
2015-07-24,22491080
2015-07-25,22254722
2015-07-26,26145206
2015-07-27,24293342
2015-07-28,25066340
2015-07-29,25206371
2015-07-30,23612210
2015-07-31,22498690
2015-08-01,21463524
2015-08-02,24930893
2015-08-03,20874490
2015-08-04,24128065
2015-08-05,22973463
2015-08-06,23643750
2015-08-07,23187822
2015-08-08,22041044
2015-08-09,26660816
2015-08-10,22631789
2015-08-11,23838800
2015-08-12,22913713
2015-08-13,24077297
2015-08-14,23911357
2015-08-15,23894757
2015-08-16,27845652
2015-08-17,25651425
2015-08-18,24833495
2015-08-19,24080897
2015-08-20,24352961
2015-08-21,23643362
2015-08-22,23877906
2015-08-23,29292260
2015-08-24,29048091
2015-08-25,26806620
2015-08-26,27054396
2015-08-27,25553054
2015-08-28,23197387
2015-08-29,22095460
2015-08-30,26037142
2015-08-31,25467928
2015-09-01,24873564
2015-09-02,25065235
2015-09-03,24934683
2015-09-04,23821032
2015-09-05,26082663
2015-09-06,28733373
2015-09-07,26742161
2015-09-08,25380667
2015-09-09,25921154
2015-09-10,24866817
2015-09-11,23756956
2015-09-12,25676957
2015-09-13,30870890
2015-09-14,28341738
2015-09-15,27032962
2015-09-16,28270519
2015-09-17,27198023
2015-09-18,26453001
2015-09-19,25331917
2015-09-20,29734022
2015-09-21,28694540
2015-09-22,27279172
2015-09-23,26520118
2015-09-24,26660031
2015-09-25,24723626
2015-09-26,24342306
2015-09-27,30706287
2015-09-28,27833509
2015-09-29,27402387
2015-09-30,27141841
2015-10-01,26475552
2015-10-02,24457381
2015-10-03,24982149
2015-10-04,29835996
2015-10-05,28444173
2015-10-06,26801907
2015-10-07,27428974
2015-10-08,25582636
2015-10-09,24880588
2015-10-10,25204283
2015-10-11,31299537
2015-10-12,32060355
2015-10-13,27790518
2015-10-14,27814142
2015-10-15,27328322
2015-10-16,28364428
2015-10-17,29568370
2015-10-18,29897968
2015-10-19,28937025
2015-10-20,27970614
2015-10-21,27178400
2015-10-22,26349791
2015-10-23,25021117
2015-10-24,24383599
2015-10-25,28896584
2015-10-26,29976246
2015-10-27,28018049
2015-10-28,27538405
2015-10-29,27372399
2015-10-30,25796618
2015-10-31,24990341
