Date,Document ID
06/21/2021,BBLS DD X1Q6OBVUKPO2
06/21/2021,BBLS DD X1Q6OC012O82
06/20/2021,BBLS DD X1Q6OBVK9C82
06/20/2021,BBLS DD X1Q6OBVPV3O2
06/14/2021,BBLS DD X1Q6OBU9G7O2
06/14/2021,BBLS DD X1Q6OBU9SD82
06/14/2021,BBLS DD X1Q6OBUACJO2
06/14/2021,BBLS DD X1Q6OBUAES82
06/14/2021,BBLS DD X1Q6OBUGO582
06/10/2021,BBLS DD X1Q6OBTL8J82
06/10/2021,BBLS DD X1Q6OBTLJJ82
06/10/2021,BBLS DD X1Q6OBTM1V82
06/10/2021,BBLS DD X1Q6OBTNIJO2
06/10/2021,BBLS DD X1Q6OBTPNNO2
06/10/2021,BBLS DD X1Q6OBU87N82
06/09/2021,BBLS DD X1Q6OBTD8F82
06/09/2021,BBLS DD X1Q6OBTDK6O2
06/09/2021,BBLS DD X1Q6OBTEQGO2
06/08/2021,BBLS DD X1Q6OBT6BE82
06/07/2021,BBLS DD X1Q6OBSQCVO2
06/07/2021,BBLS DD X1Q6OBSQO9O2
06/06/2021,BBLS DD X1Q6OBSK3982
06/06/2021,BBLS DD X1Q6OBSKA482
06/03/2021,BBLS DD X1Q6OBRLKSO2
06/03/2021,BBLS DD X1Q6OBRLLG82
06/03/2021,BBLS DD X1Q6OBSJCO82
06/02/2021,BBLS DD X1Q6OBQT5HO2
06/02/2021,BBLS DD X1Q6OBR081O2
06/02/2021,BBLS DD X1Q6OC3CRA82
06/01/2021,BBLS DD X1Q6OBQKKJ82
06/01/2021,BBLS DD X1Q6OBQLFJ82
06/01/2021,BBLS DD X1Q6OBQPT182
05/31/2021,BBLS DD X1Q6OBQCITO2
05/31/2021,BBLS DD X1Q6OBQD2TO2
05/31/2021,BBLS DD X1Q6OBQDO482
05/31/2021,BBLS DD X1Q6OBQHVM82
05/27/2021,BBLS DD X1Q6OBQ0J7O2
05/27/2021,BBLS DD X1Q6OBQ0KEO2
05/27/2021,BBLS DD X1Q6OBQ0L782
05/27/2021,BBLS DD X1Q6OBQ10LO2
05/27/2021,BBLS DD X1Q6OBQ22HO2
05/27/2021,BBLS DD X1Q6OBQ5S682
05/26/2021,BBLS DD X1Q6OBPOR782
05/25/2021,BBLS DD X1Q6OBPBLV82
05/25/2021,BBLS DD X1Q6OBPGGAO2
05/25/2021,BBLS DD X1Q6OBPP5H82
05/24/2021,BBLS DD X1Q6OBOVDTO2
05/24/2021,BBLS DD X1Q6OBPEOSO2
05/23/2021,BBLS DD X1Q6OBOJ6882
05/20/2021,BBLS DD X1Q6OBO1SFO2
05/19/2021,BBLS DD X1Q6OBNE8I82
05/19/2021,BBLS DD X1Q6OBNGVO82
05/19/2021,BBLS DD X1Q6OBNLLS82
05/19/2021,BBLS DD X1Q6OBNLLSO2
05/18/2021,BBLS DD X1Q6OBN7IS82
05/18/2021,BBLS DD X1Q6OBN82M82
05/17/2021,BBLS DD X1Q6OBMO4J82
05/17/2021,BBLS DD X1Q6OBMOTEO2
